date,open,high,low,close,volume
1970-06-24,0.3416,0.3416,0.3326,0.3370,532800
1970-06-25,0.3370,0.3470,0.3362,0.3370,388800
1970-06-26,0.3370,0.3380,0.3271,0.3326,484800
1970-06-29,0.3326,0.3353,0.3262,0.3326,283200
1970-06-30,0.3326,0.3452,0.3326,0.3370,417600
1970-07-01,0.3370,0.3380,0.3326,0.3380,921600
1970-07-02,0.3380,0.3388,0.3335,0.3335,216000
1970-07-06,0.3344,0.3425,0.3344,0.3380,672000
1970-07-07,0.3380,0.3416,0.3253,0.3253,916800
1970-07-08,0.3253,0.3370,0.3245,0.3362,408000
1970-07-09,0.3380,0.3470,0.3380,0.3398,427200
1970-07-10,0.3398,0.3506,0.3398,0.3479,336000
1970-07-13,0.3479,0.3552,0.3443,0.3443,403200
1970-07-14,0.3443,0.3470,0.3388,0.3434,552000
1970-07-15,0.3443,0.3506,0.3443,0.3470,912000
1970-07-16,0.3470,0.3515,0.3452,0.3452,763200
1970-07-17,0.3488,0.3579,0.3488,0.3579,849600
1970-07-20,0.3579,0.3651,0.3579,0.3605,1224000
1970-07-21,0.3605,0.3642,0.3597,0.3597,1800000
1970-07-22,0.3597,0.3623,0.3579,0.3579,1872000
1970-07-23,0.3579,0.3633,0.3542,0.3561,1804800
1970-07-24,0.3552,0.3552,0.3506,0.3506,667200
1970-07-27,0.3497,0.3497,0.3416,0.3416,436800
1970-07-28,0.3434,0.3524,0.3434,0.3506,772800
1970-07-29,0.3524,0.3615,0.3524,0.3587,326400
1970-07-30,0.3587,0.3605,0.3542,0.3561,542400
1970-07-31,0.3561,0.3597,0.3561,0.3570,484800
1970-08-03,0.3561,0.3561,0.3425,0.3506,816000
1970-08-04,0.3488,0.3488,0.3434,0.3470,542400
1970-08-05,0.3470,0.3506,0.3416,0.3425,633600
1970-08-06,0.3434,0.3470,0.3434,0.3443,470400
1970-08-07,0.3443,0.3479,0.3407,0.3425,811200
1970-08-10,0.3407,0.3407,0.3289,0.3289,672000
1970-08-11,0.3289,0.3307,0.3253,0.3271,849600
1970-08-12,0.3280,0.3326,0.3280,0.3280,288000
1970-08-13,0.3280,0.3280,0.3145,0.3199,1833600
1970-08-14,0.3172,0.3172,0.3118,0.3136,998400
1970-08-17,0.3142,0.3169,0.3096,0.3151,1108800
1970-08-18,0.3259,0.3350,0.3259,0.3268,753600
1970-08-19,0.3268,0.3350,0.3268,0.3268,624000
1970-08-20,0.3268,0.3350,0.3223,0.3295,816000
1970-08-21,0.3295,0.3477,0.3295,0.3458,1118400
1970-08-24,0.3513,0.3585,0.3513,0.3549,1036800
1970-08-25,0.3549,0.3585,0.3495,0.3585,508800
1970-08-26,0.3585,0.3585,0.3495,0.3513,220800
1970-08-27,0.3513,0.3531,0.3495,0.3495,369600
1970-08-28,0.3495,0.3549,0.3458,0.3549,1012800
1970-08-31,0.3549,0.3567,0.3521,0.3521,283200
1970-09-01,0.3540,0.3567,0.3540,0.3567,446400
1970-09-02,0.3567,0.3567,0.3495,0.3495,681600
1970-09-03,0.3495,0.3721,0.3495,0.3639,1219200
1970-09-04,0.3639,0.3730,0.3639,0.3730,840000
1970-09-08,0.3730,0.3802,0.3676,0.3784,672000
1970-09-09,0.3811,0.3911,0.3811,0.3875,873600
1970-09-10,0.3829,0.3829,0.3730,0.3829,777600
1970-09-11,0.3829,0.3829,0.3748,0.3802,336000
1970-09-14,0.3802,0.3839,0.3703,0.3794,820800
1970-09-15,0.3758,0.3758,0.3658,0.3658,609600
1970-09-16,0.3658,0.3802,0.3639,0.3748,1046400
1970-09-17,0.3748,0.3829,0.3730,0.3802,729600
1970-09-18,0.3802,0.3839,0.3784,0.3821,427200
1970-09-21,0.3821,0.3821,0.3758,0.3766,374400
1970-09-22,0.3730,0.3730,0.3621,0.3703,974400
1970-09-23,0.3703,0.3821,0.3703,0.3712,532800
1970-09-24,0.3721,0.3839,0.3721,0.3802,816000
1970-09-25,0.3821,0.3893,0.3821,0.3875,1060800
1970-09-28,0.3875,0.3875,0.3730,0.3748,1387200
1970-09-29,0.3748,0.3829,0.3694,0.3802,1185600
1970-09-30,0.3811,0.3857,0.3811,0.3821,489600
1970-10-01,0.3821,0.3839,0.3811,0.3839,268800
1970-10-02,0.3839,0.3875,0.3839,0.3875,897600
1970-10-05,0.3875,0.3984,0.3875,0.3984,768000
1970-10-06,0.4002,0.4038,0.4002,0.4038,672000
1970-10-07,0.4028,0.4028,0.3984,0.4020,806400
1970-10-08,0.4002,0.4002,0.3911,0.3929,508800
1970-10-09,0.3875,0.3875,0.3766,0.3811,508800
1970-10-12,0.3794,0.3794,0.3694,0.3794,374400
1970-10-13,0.3794,0.3875,0.3748,0.3875,763200
1970-10-14,0.3911,0.3947,0.3911,0.3911,657600
1970-10-15,0.3911,0.3975,0.3911,0.3920,744000
1970-10-16,0.3920,0.3984,0.3821,0.3821,873600
1970-10-19,0.3821,0.3839,0.3776,0.3776,561600
1970-10-20,0.3821,0.3984,0.3821,0.3984,355200
1970-10-21,0.3984,0.3984,0.3947,0.3947,302400
1970-10-22,0.3947,0.3965,0.3911,0.3965,748800
1970-10-23,0.3965,0.4002,0.3956,0.4002,398400
1970-10-26,0.4002,0.4047,0.3984,0.4047,484800
1970-10-27,0.4047,0.4047,0.4002,0.4038,499200
1970-10-28,0.4011,0.4011,0.3911,0.4011,609600
1970-10-29,0.4011,0.4047,0.3984,0.4020,552000
1970-10-30,0.4028,0.4146,0.4028,0.4110,475200
1970-11-02,0.4110,0.4110,0.4038,0.4110,734400
1970-11-03,0.4110,0.4146,0.4074,0.4110,283200
1970-11-04,0.4137,0.4219,0.4137,0.4165,532800
1970-11-05,0.4165,0.4328,0.4165,0.4291,835200
1970-11-06,0.4291,0.4291,0.4219,0.4264,912000
1970-11-09,0.4264,0.4273,0.4219,0.4237,619200
1970-11-10,0.4237,0.4255,0.4183,0.4219,364800
1970-11-11,0.4219,0.4291,0.4183,0.4201,1051200
1970-11-12,0.4183,0.4183,0.4128,0.4146,350400
1970-11-13,0.4146,0.4146,0.4110,0.4120,672000
1970-11-16,0.4126,0.4134,0.4062,0.4062,979200
1970-11-17,0.4080,0.4134,0.4080,0.4107,705600
1970-11-18,0.4098,0.4098,0.4007,0.4062,796800
1970-11-19,0.4062,0.4098,0.4044,0.4080,518400
1970-11-20,0.4080,0.4098,0.4052,0.4098,393600
1970-11-23,0.4098,0.4116,0.4062,0.4062,523200
1970-11-24,0.4080,0.4134,0.4080,0.4116,4348800
1970-11-25,0.4116,0.4152,0.4116,0.4152,489600
1970-11-27,0.4152,0.4279,0.4134,0.4279,657600
1970-11-30,0.4279,0.4307,0.4252,0.4261,1080000
1970-12-01,0.4261,0.4297,0.4189,0.4207,465600
1970-12-02,0.4207,0.4270,0.4207,0.4252,748800
1970-12-03,0.4252,0.4279,0.4134,0.4171,2827200
1970-12-04,0.4171,0.4171,0.4098,0.4134,1920000
1970-12-07,0.4134,0.4152,0.4062,0.4080,892800
1970-12-08,0.4080,0.4098,0.4025,0.4080,840000
1970-12-09,0.4089,0.4134,0.4089,0.4107,2505600
1970-12-10,0.4107,0.4152,0.4062,0.4098,1003200
1970-12-11,0.4080,0.4080,0.3962,0.3971,1147200
1970-12-14,0.3971,0.4017,0.3953,0.3962,1857600
1970-12-15,0.3962,0.4098,0.3953,0.4089,528000
1970-12-16,0.4116,0.4225,0.4116,0.4225,955200
1970-12-17,0.4225,0.4225,0.4171,0.4189,1051200
1970-12-18,0.4189,0.4207,0.4098,0.4198,532800
1970-12-21,0.4198,0.4207,0.4134,0.4152,580800
1970-12-22,0.4152,0.4152,0.4044,0.4098,1075200
1970-12-23,0.4098,0.4143,0.4062,0.4143,417600
1970-12-24,0.4152,0.4198,0.4152,0.4179,470400
1970-12-28,0.4179,0.4198,0.4161,0.4189,316800
1970-12-29,0.4189,0.4225,0.4179,0.4207,374400
1970-12-30,0.4207,0.4225,0.4134,0.4134,758400
1970-12-31,0.4134,0.4171,0.4080,0.4134,292800
1971-01-04,0.4134,0.4189,0.4107,0.4152,148800
1971-01-05,0.4152,0.4225,0.4143,0.4207,403200
1971-01-06,0.4207,0.4297,0.4207,0.4279,710400
1971-01-07,0.4297,0.4443,0.4297,0.4443,1080000
1971-01-08,0.4461,0.4569,0.4461,0.4497,1089600
1971-01-11,0.4515,0.4696,0.4515,0.4642,960000
1971-01-12,0.4642,0.4715,0.4588,0.4696,1401600
1971-01-13,0.4696,0.4751,0.4642,0.4751,1968000
1971-01-14,0.4751,0.4787,0.4678,0.4787,926400
1971-01-15,0.4769,0.4769,0.4696,0.4705,436800
1971-01-18,0.4670,0.4670,0.4388,0.4406,2131200
1971-01-19,0.4406,0.4551,0.4352,0.4524,1924800
1971-01-20,0.4533,0.4642,0.4533,0.4606,1555200
1971-01-21,0.4606,0.4606,0.4551,0.4561,288000
1971-01-22,0.4561,0.4588,0.4479,0.4588,864000
1971-01-25,0.4588,0.4596,0.4533,0.4551,1977600
1971-01-26,0.4624,0.4670,0.4624,0.4670,1017600
1971-01-27,0.4670,0.4678,0.4606,0.4606,705600
1971-01-28,0.4624,0.4678,0.4624,0.4624,1214400
1971-01-29,0.4624,0.4678,0.4606,0.4678,955200
1971-02-01,0.4678,0.4696,0.4642,0.4696,585600
1971-02-02,0.4696,0.4769,0.4660,0.4769,686400
1971-02-03,0.4769,0.4878,0.4742,0.4860,787200
1971-02-04,0.4860,0.4923,0.4832,0.4860,724800
1971-02-05,0.4860,0.4896,0.4814,0.4896,1176000
1971-02-08,0.4896,0.4923,0.4832,0.4914,950400
1971-02-09,0.4914,0.4978,0.4860,0.4878,1036800
1971-02-10,0.4878,0.5168,0.4860,0.5168,724800
1971-02-11,0.5132,0.5132,0.5041,0.5077,1915200
1971-02-12,0.5068,0.5068,0.4987,0.5031,830400
1971-02-16,0.5031,0.5050,0.4987,0.5023,969600
1971-02-17,0.5005,0.5005,0.4987,0.5005,691200
1971-02-18,0.5013,0.5041,0.5013,0.5041,796800
1971-02-19,0.5023,0.5023,0.4878,0.4896,806400
1971-02-22,0.4905,0.4923,0.4833,0.4887,532800
1971-02-23,0.4887,0.5014,0.4887,0.5014,278400
1971-02-24,0.5051,0.5087,0.5051,0.5069,240000
1971-02-25,0.5087,0.5150,0.5087,0.5142,1065600
1971-02-26,0.5142,0.5142,0.5059,0.5123,427200
1971-03-01,0.5123,0.5150,0.5087,0.5150,187200
1971-03-02,0.5150,0.5168,0.5150,0.5168,691200
1971-03-03,0.5168,0.5178,0.5123,0.5142,388800
1971-03-04,0.5142,0.5296,0.5142,0.5296,1512000
1971-03-05,0.5378,0.5450,0.5378,0.5450,528000
1971-03-08,0.5450,0.5450,0.5360,0.5450,811200
1971-03-09,0.5450,0.5596,0.5414,0.5596,652800
1971-03-10,0.5668,0.5850,0.5668,0.5814,2232000
1971-03-11,0.5814,0.5814,0.5514,0.5523,1723200
1971-03-12,0.5505,0.5505,0.5305,0.5432,1353600
1971-03-15,0.5432,0.5505,0.5360,0.5469,1718400
1971-03-16,0.5541,0.5687,0.5541,0.5668,1526400
1971-03-17,0.5668,0.5741,0.5632,0.5741,235200
1971-03-18,0.5741,0.5759,0.5660,0.5677,302400
1971-03-19,0.5677,0.5695,0.5596,0.5604,297600
1971-03-22,0.5604,0.5632,0.5523,0.5523,201600
1971-03-23,0.5450,0.5450,0.5305,0.5360,1396800
1971-03-24,0.5378,0.5432,0.5378,0.5378,403200
1971-03-25,0.5378,0.5396,0.5287,0.5360,542400
1971-03-26,0.5396,0.5578,0.5396,0.5469,417600
1971-03-29,0.5469,0.5578,0.5469,0.5578,268800
1971-03-30,0.5614,0.5687,0.5614,0.5641,369600
1971-03-31,0.5641,0.5668,0.5578,0.5614,254400
1971-04-01,0.5614,0.5687,0.5578,0.5586,643200
1971-04-02,0.5586,0.5596,0.5559,0.5596,307200
1971-04-05,0.5578,0.5578,0.5532,0.5551,216000
1971-04-06,0.5551,0.5614,0.5523,0.5559,585600
1971-04-07,0.5559,0.5668,0.5559,0.5559,398400
1971-04-08,0.5523,0.5523,0.5487,0.5523,451200
1971-04-12,0.5523,0.5578,0.5469,0.5559,2227200
1971-04-13,0.5578,0.5614,0.5578,0.5596,1454400
1971-04-14,0.5596,0.5705,0.5586,0.5705,571200
1971-04-15,0.5705,0.5777,0.5687,0.5750,523200
1971-04-16,0.5750,0.5796,0.5741,0.5777,278400
1971-04-19,0.5786,0.5814,0.5786,0.5804,326400
1971-04-20,0.5804,0.5814,0.5777,0.5777,566400
1971-04-21,0.5777,0.5796,0.5741,0.5759,393600
1971-04-22,0.5759,0.5777,0.5687,0.5759,331200
1971-04-23,0.5741,0.5741,0.5687,0.5695,254400
1971-04-26,0.5695,0.5796,0.5650,0.5723,220800
1971-04-27,0.5741,0.5868,0.5741,0.5868,643200
1971-04-28,0.5995,0.6104,0.5995,0.6014,873600
1971-04-29,0.6032,0.6141,0.6032,0.6050,667200
1971-04-30,0.6050,0.6141,0.6050,0.6141,446400
1971-05-03,0.6141,0.6141,0.6032,0.6040,1756800
1971-05-04,0.6040,0.6068,0.5905,0.6068,811200
1971-05-05,0.6068,0.6232,0.6068,0.6213,868800
1971-05-06,0.6250,0.6540,0.6250,0.6458,825600
1971-05-07,0.6458,0.6577,0.6450,0.6577,763200
1971-05-10,0.6559,0.6559,0.6504,0.6514,676800
1971-05-11,0.6514,0.6540,0.6431,0.6504,412800
1971-05-12,0.6504,0.6504,0.6423,0.6450,379200
1971-05-13,0.6450,0.6468,0.6405,0.6431,196800
1971-05-14,0.6431,0.6468,0.6395,0.6450,1478400
1971-05-17,0.6448,0.6448,0.6338,0.6338,403200
1971-05-18,0.6338,0.6402,0.6293,0.6384,1200000
1971-05-19,0.6384,0.6421,0.6366,0.6384,340800
1971-05-20,0.6384,0.6394,0.6348,0.6394,508800
1971-05-21,0.6394,0.6394,0.6338,0.6338,288000
1971-05-24,0.6338,0.6357,0.6311,0.6311,230400
1971-05-25,0.6311,0.6348,0.6221,0.6348,456000
1971-05-26,0.6330,0.6330,0.6293,0.6293,331200
1971-05-27,0.6293,0.6348,0.6239,0.6239,393600
1971-05-28,0.6239,0.6330,0.6221,0.6293,475200
1971-06-01,0.6293,0.6330,0.6166,0.6330,955200
1971-06-02,0.6330,0.6439,0.6293,0.6421,1300800
1971-06-03,0.6421,0.6457,0.6421,0.6457,748800
1971-06-04,0.6457,0.6475,0.6439,0.6475,489600
1971-06-07,0.6475,0.6503,0.6430,0.6430,552000
1971-06-08,0.6430,0.6457,0.6366,0.6366,456000
1971-06-09,0.6366,0.6402,0.6311,0.6384,403200
1971-06-10,0.6384,0.6457,0.6366,0.6421,561600
1971-06-11,0.6421,0.6475,0.6366,0.6475,528000
1971-06-14,0.6475,0.6648,0.6475,0.6648,984000
1971-06-15,0.6648,0.6948,0.6621,0.6894,763200
1971-06-16,0.6894,0.7039,0.6793,0.7003,1219200
1971-06-17,0.6930,0.6930,0.6857,0.6875,1737600
1971-06-18,0.6875,0.6912,0.6839,0.6857,768000
1971-06-21,0.6803,0.6803,0.6702,0.6730,542400
1971-06-22,0.6730,0.6730,0.6584,0.6584,753600
1971-06-23,0.6657,0.6766,0.6657,0.6766,619200
1971-06-24,0.6766,0.6894,0.6766,0.6857,844800
1971-06-25,0.6839,0.6839,0.6721,0.6766,2515200
1971-06-28,0.6766,0.6766,0.6693,0.6693,220800
1971-06-29,0.6730,0.6894,0.6730,0.6894,1036800
1971-06-30,0.7003,0.7094,0.7003,0.7003,566400
1971-07-01,0.7003,0.7112,0.6966,0.7030,1041600
1971-07-02,0.7030,0.7048,0.6984,0.6993,168000
1971-07-06,0.6976,0.6976,0.6857,0.6912,854400
1971-07-07,0.6912,0.6966,0.6811,0.6811,676800
1971-07-08,0.6839,0.6920,0.6839,0.6875,408000
1971-07-09,0.6875,0.6948,0.6875,0.6930,340800
1971-07-12,0.6930,0.7021,0.6930,0.6966,302400
1971-07-13,0.6966,0.7057,0.6912,0.6912,321600
1971-07-14,0.6902,0.6902,0.6839,0.6894,480000
1971-07-15,0.6894,0.7039,0.6894,0.7003,436800
1971-07-16,0.7003,0.7094,0.6958,0.6958,360000
1971-07-19,0.6948,0.6948,0.6821,0.6857,211200
1971-07-20,0.6857,0.6948,0.6839,0.6948,220800
1971-07-21,0.6948,0.7003,0.6930,0.6966,264000
1971-07-22,0.6966,0.6966,0.6912,0.6939,374400
1971-07-23,0.6993,0.7148,0.6993,0.7148,408000
1971-07-26,0.7148,0.7185,0.7094,0.7094,225600
1971-07-27,0.6984,0.6984,0.6912,0.6948,614400
1971-07-28,0.6948,0.6966,0.6894,0.6902,643200
1971-07-29,0.6875,0.6875,0.6748,0.6803,758400
1971-07-30,0.6803,0.6839,0.6748,0.6839,720000
1971-08-02,0.6839,0.6875,0.6766,0.6766,532800
1971-08-03,0.6730,0.6730,0.6475,0.6530,648000
1971-08-04,0.6530,0.6730,0.6475,0.6612,940800
1971-08-05,0.6603,0.6603,0.6512,0.6557,388800
1971-08-06,0.6557,0.6575,0.6330,0.6366,2822400
1971-08-09,0.6330,0.6330,0.6184,0.6229,705600
1971-08-10,0.6229,0.6421,0.6184,0.6402,508800
1971-08-11,0.6475,0.6603,0.6475,0.6603,312000
1971-08-12,0.6639,0.6748,0.6639,0.6702,600000
1971-08-13,0.6730,0.6803,0.6730,0.6803,1008000
1971-08-16,0.7039,0.7185,0.7039,0.7121,1118400
1971-08-17,0.7121,0.7130,0.7003,0.7094,1224000
1971-08-18,0.7057,0.7057,0.6894,0.6894,825600
1971-08-19,0.6867,0.6867,0.6811,0.6857,331200
1971-08-20,0.6857,0.6912,0.6839,0.6848,134400
1971-08-23,0.6883,0.6992,0.6883,0.6974,288000
1971-08-24,0.6974,0.7028,0.6955,0.6992,364800
1971-08-25,0.6992,0.7010,0.6937,0.6974,369600
1971-08-26,0.6955,0.6955,0.6883,0.6883,225600
1971-08-27,0.6864,0.6864,0.6773,0.6810,240000
1971-08-30,0.6773,0.6773,0.6546,0.6564,1305600
1971-08-31,0.6564,0.6646,0.6537,0.6646,1123200
1971-09-01,0.6646,0.6682,0.6555,0.6573,792000
1971-09-02,0.6573,0.6628,0.6573,0.6628,302400
1971-09-03,0.6628,0.6646,0.6591,0.6646,638400
1971-09-07,0.6646,0.6664,0.6591,0.6609,1243200
1971-09-08,0.6609,0.6646,0.6573,0.6628,307200
1971-09-09,0.6628,0.6682,0.6591,0.6673,393600
1971-09-10,0.6673,0.6682,0.6609,0.6682,388800
1971-09-13,0.6682,0.6682,0.6628,0.6682,177600
1971-09-14,0.6682,0.6682,0.6609,0.6619,355200
1971-09-15,0.6619,0.6628,0.6564,0.6628,201600
1971-09-16,0.6628,0.6646,0.6555,0.6591,523200
1971-09-17,0.6591,0.6609,0.6573,0.6591,388800
1971-09-20,0.6573,0.6573,0.6518,0.6518,369600
1971-09-21,0.6518,0.6518,0.6482,0.6482,422400
1971-09-22,0.6482,0.6510,0.6464,0.6500,316800
1971-09-23,0.6500,0.6591,0.6500,0.6555,585600
1971-09-24,0.6555,0.6573,0.6537,0.6537,283200
1971-09-27,0.6537,0.6537,0.6446,0.6464,144000
1971-09-28,0.6464,0.6482,0.6419,0.6446,211200
1971-09-29,0.6446,0.6555,0.6427,0.6464,451200
1971-09-30,0.6500,0.6591,0.6500,0.6582,374400
1971-10-01,0.6582,0.6591,0.6528,0.6528,513600
1971-10-04,0.6528,0.6555,0.6510,0.6528,720000
1971-10-05,0.6528,0.6555,0.6518,0.6555,456000
1971-10-06,0.6555,0.6591,0.6510,0.6591,643200
1971-10-07,0.6591,0.6619,0.6537,0.6537,590400
1971-10-08,0.6537,0.6537,0.6446,0.6482,816000
1971-10-11,0.6482,0.6518,0.6482,0.6500,153600
1971-10-12,0.6510,0.6582,0.6510,0.6573,412800
1971-10-13,0.6573,0.6573,0.6537,0.6564,388800
1971-10-14,0.6555,0.6555,0.6464,0.6464,1161600
1971-10-15,0.6446,0.6446,0.6409,0.6409,456000
1971-10-18,0.6409,0.6419,0.6354,0.6354,504000
1971-10-19,0.6336,0.6336,0.6163,0.6191,1252800
1971-10-20,0.6200,0.6300,0.6200,0.6254,744000
1971-10-21,0.6282,0.6409,0.6282,0.6409,748800
1971-10-22,0.6482,0.6555,0.6482,0.6537,840000
1971-10-25,0.6537,0.6537,0.6510,0.6510,187200
1971-10-26,0.6510,0.6555,0.6482,0.6482,316800
